origin|split_on_leg|drive_leg|avoid|destination|mode|units|timezone|departure_time|split_point|distance_mi|end_y|end_x|duration_in_traffic-sec|duration-sec|start_x|start_y|distance_mi|end_y|end_x|duration_in_traffic-sec|duration-sec|start_x|start_y
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:40:00-05:00|Kendall|2.3|42.3623895|-71.0862031|674|702|-71.1191387|42.3736294|3.6|42.374262|-71.030395||967|-71.0862248|42.3622401
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:40:00-05:00|Charles/MGH|2.9|42.3611521|-71.070619|838|852|-71.1191387|42.3736294|2.7|42.374262|-71.030395||1055|-71.0705298|42.3611271
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:40:00-05:00|Harvard|0.00378788|42.3732593|-71.1187348|2|2|-71.1186766|42.3732897|5.6|42.374262|-71.030395||1676|-71.118956|42.373362
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:40:00-05:00|Central|1|42.3653463|-71.103606|502|431|-71.1186766|42.3732897|4.5|42.374262|-71.030395||1140|-71.103802|42.365486
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:40:00-05:00|Park Street|5.1|42.3563193|-71.0622047|1065|947|-71.1191387|42.3736294|2.3|42.374262|-71.030395||809|-71.0623081|42.3563808
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:40:00-05:00|State|3.7|42.3586466|-71.057326||1236|-71.118956|42.373362|3.1|42.3747715|-71.0290294|708|641|-71.0571914|42.3586696
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:40:00-05:00|Maverick|5|42.3691186|-71.0395296||1556|-71.118956|42.373362|1.4|42.3747715|-71.0290294|304|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:40:00-05:00|Government Center|3.6|42.3597135|-71.0591799||1132|-71.118956|42.373362|2.9|42.3747715|-71.0290294|511|531|-71.0597895|42.3596291
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:40:00-05:00|Airport Station|5.6|42.374262|-71.030395||1676|-71.118956|42.373362|0.6|42.3747715|-71.0290294|108|108|-71.0305389|42.3745164
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:40:00-05:00|Aquarium|4|42.3597918|-71.0515702||1617|-71.118956|42.373362|3.1|42.3747715|-71.0290294|614|669|-71.0515464|42.3596586
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 18:50:00-05:00||10.7|42.3747715|-71.0290294|1669|1542|-71.1191387|42.3736294|||||||
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:50:00-05:00||5.4|42.374262|-71.030395||1352|-71.118956|42.373362|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:50:00-05:00||5.4|42.374262|-71.030395||1322|-71.118956|42.373362|||||||
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:50:00-05:00|Kendall|2.3|42.3623895|-71.0862031|702|702|-71.1191387|42.3736294|3.7|42.374262|-71.030395||1062|-71.0862248|42.3622401
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:50:00-05:00|Charles/MGH|2.9|42.3611521|-71.070619|874|852|-71.1191387|42.3736294|2.7|42.374262|-71.030395||1049|-71.0705298|42.3611271
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:50:00-05:00|Harvard|0.00378788|42.3732593|-71.1187348|2|2|-71.1186766|42.3732897|5.4|42.374262|-71.030395||1349|-71.118956|42.373362
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:50:00-05:00|Central|1|42.3653463|-71.103606|431|431|-71.1186766|42.3732897|4.5|42.374262|-71.030395||937|-71.103802|42.365486
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:50:00-05:00|Park Street|5.1|42.3563193|-71.0622047|1041|947|-71.1191387|42.3736294|2.3|42.374262|-71.030395||806|-71.0623081|42.3563808
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:50:00-05:00|State|3.7|42.3586466|-71.057326||1163|-71.118956|42.373362|3.1|42.3747715|-71.0290294|609|641|-71.0571914|42.3586696
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:50:00-05:00|Maverick|4.8|42.3691186|-71.0395296||1229|-71.118956|42.373362|1.4|42.3747715|-71.0290294|304|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:50:00-05:00|Aquarium|4|42.3597918|-71.0515702||1544|-71.118956|42.373362|3.1|42.3747715|-71.0290294|597|669|-71.0515464|42.3596586
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 18:50:00-05:00|Airport Station|5.4|42.374262|-71.030395||1351|-71.118956|42.373362|0.6|42.3747715|-71.0290294|107|108|-71.0305389|42.3745164
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 19:00:00-05:00||10.7|42.3747715|-71.0290294|1614|1542|-71.1191387|42.3736294|||||||
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:00:00-05:00||5.6|42.374262|-71.030395||1764|-71.118956|42.373362|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:00:00-05:00||5.6|42.374262|-71.030395||1764|-71.118956|42.373362|||||||
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:00:00-05:00|Kendall|2.3|42.3623895|-71.0862031|653|702|-71.1191387|42.3736294|3.7|42.374262|-71.030395||1359|-71.0862248|42.3622401
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:00:00-05:00|Downtown Crossing|5.8|42.3549395|-71.05975|1205|1108|-71.1186766|42.3732897|2.2|42.374262|-71.030395||740|-71.0599775|42.3550909
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:00:00-05:00|Charles/MGH|2.9|42.3611521|-71.070619|814|852|-71.1191387|42.3736294|2.7|42.374262|-71.030395||1059|-71.0705298|42.3611271
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:00:00-05:00|Harvard|0.00378788|42.3732593|-71.1187348|2|2|-71.1186766|42.3732897|5.6|42.374262|-71.030395||1963|-71.118956|42.373362
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:00:00-05:00|Central|1|42.3653463|-71.103606|481|431|-71.1186766|42.3732897|4.6|42.374262|-71.030395||1479|-71.103802|42.365486
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:00:00-05:00|State|3.7|42.3586466|-71.057326||1178|-71.118956|42.373362|3.1|42.3747715|-71.0290294|625|641|-71.0571914|42.3586696
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:00:00-05:00|Maverick|4.9|42.3691186|-71.0395296||1843|-71.118956|42.373362|1.4|42.3747715|-71.0290294|292|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:00:00-05:00|Aquarium|4|42.3597918|-71.0515702||1560|-71.118956|42.373362|3.1|42.3747715|-71.0290294|600|669|-71.0515464|42.3596586
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:00:00-05:00|Airport Station|5.6|42.374262|-71.030395||1963|-71.118956|42.373362|0.6|42.3747715|-71.0290294|105|108|-71.0305389|42.3745164
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 19:10:00-05:00||10.7|42.3747715|-71.0290294|1706|1542|-71.1191387|42.3736294|||||||
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:10:00-05:00||5.6|42.374262|-71.030395||1702|-71.118956|42.373362|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:10:00-05:00||5.6|42.374262|-71.030395||1702|-71.118956|42.373362|||||||
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:10:00-05:00|Kendall|2.3|42.3623895|-71.0862031|678|702|-71.1191387|42.3736294|3.7|42.374262|-71.030395||1327|-71.0862248|42.3622401
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:10:00-05:00|Charles/MGH|2.9|42.3611521|-71.070619|884|852|-71.1191387|42.3736294|2.7|42.374262|-71.030395||1056|-71.0705298|42.3611271
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:10:00-05:00|Harvard|0.00378788|42.3732593|-71.1187348|2|2|-71.1186766|42.3732897|5.6|42.374262|-71.030395||1443|-71.118956|42.373362
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:10:00-05:00|Central|1|42.3653463|-71.103606|456|431|-71.1186766|42.3732897|4.6|42.374262|-71.030395||1710|-71.103802|42.365486
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:10:00-05:00|Park Street|5.1|42.3563193|-71.0622047|1062|947|-71.1191387|42.3736294|2.3|42.374262|-71.030395||812|-71.0623081|42.3563808
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:10:00-05:00|State|3.7|42.3586466|-71.057326||1150|-71.118956|42.373362|3.1|42.3747715|-71.0290294|631|641|-71.0571914|42.3586696
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:10:00-05:00|Maverick|5|42.3691186|-71.0395296||1315|-71.118956|42.373362|1.4|42.3747715|-71.0290294|292|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:10:00-05:00|Government Center|3.6|42.3597135|-71.0591799||1067|-71.118956|42.373362|2.9|42.3747715|-71.0290294|496|531|-71.0597895|42.3596291
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:10:00-05:00|Airport Station|5.6|42.374262|-71.030395||1443|-71.118956|42.373362|0.6|42.3747715|-71.0290294|105|108|-71.0305389|42.3745164
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:10:00-05:00|Aquarium|4|42.3597918|-71.0515702||1531|-71.118956|42.373362|3.1|42.3747715|-71.0290294|618|669|-71.0515464|42.3596586
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 19:20:00-05:00||10.7|42.3747715|-71.0290294|1586|1542|-71.1191387|42.3736294|||||||
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:20:00-05:00||5.6|42.374262|-71.030395||1835|-71.118956|42.373362|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:20:00-05:00||5.6|42.374262|-71.030395||1835|-71.118956|42.373362|||||||
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:20:00-05:00|Kendall|2.3|42.3623895|-71.0862031|784|702|-71.1191387|42.3736294|3.7|42.374262|-71.030395||1357|-71.0862248|42.3622401
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:20:00-05:00|Charles/MGH|2.9|42.3611521|-71.070619|949|852|-71.1191387|42.3736294|2.7|42.374262|-71.030395||1058|-71.0705298|42.3611271
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:20:00-05:00|Harvard|0.00378788|42.3732593|-71.1187348|2|2|-71.1186766|42.3732897|5.6|42.374262|-71.030395||1808|-71.118956|42.373362
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:20:00-05:00|Central|1|42.3653463|-71.103606|443|431|-71.1186766|42.3732897|4.6|42.374262|-71.030395||1478|-71.103802|42.365486
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:20:00-05:00|Park Street|5.1|42.3563193|-71.0622047|1019|947|-71.1191387|42.3736294|2.3|42.374262|-71.030395||808|-71.0623081|42.3563808
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:20:00-05:00|State|3.7|42.3586466|-71.057326||1128|-71.118956|42.373362|3.1|42.3747715|-71.0290294|612|641|-71.0571914|42.3586696
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:20:00-05:00|Maverick|4.9|42.3691186|-71.0395296||1688|-71.118956|42.373362|1.4|42.3747715|-71.0290294|330|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:20:00-05:00|Government Center|3.6|42.3597135|-71.0591799||1045|-71.118956|42.373362|2.9|42.3747715|-71.0290294|494|531|-71.0597895|42.3596291
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:20:00-05:00|Airport Station|5.6|42.374262|-71.030395||1808|-71.118956|42.373362|0.6|42.3747715|-71.0290294|106|108|-71.0305389|42.3745164
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:20:00-05:00|Aquarium|3.9|42.3597918|-71.0515702||1482|-71.118956|42.373362|3.1|42.3747715|-71.0290294|631|669|-71.0515464|42.3596586
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 19:30:00-05:00||10.7|42.3747715|-71.0290294|1597|1542|-71.1191387|42.3736294|||||||
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:30:00-05:00||5.6|42.374262|-71.030395||1685|-71.118956|42.373362|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:30:00-05:00||5.6|42.374262|-71.030395||1812|-71.118956|42.373362|||||||
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:30:00-05:00|Kendall|2.3|42.3623895|-71.0862031|689|702|-71.1191387|42.3736294|3.7|42.374262|-71.030395||1547|-71.0862248|42.3622401
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:30:00-05:00|Charles/MGH|2.9|42.3611521|-71.070619|857|852|-71.1191387|42.3736294|2.7|42.374262|-71.030395||1055|-71.0705298|42.3611271
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:30:00-05:00|Harvard|0.00378788|42.3732593|-71.1187348|2|2|-71.1186766|42.3732897|5.6|42.374262|-71.030395||1812|-71.118956|42.373362
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:30:00-05:00|Central|1|42.3653463|-71.103606|414|431|-71.1186766|42.3732897|4.6|42.374262|-71.030395||1511|-71.103802|42.365486
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:30:00-05:00|Park Street|5.1|42.3563193|-71.0622047|1008|947|-71.1191387|42.3736294|2.3|42.374262|-71.030395||811|-71.0623081|42.3563808
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:30:00-05:00|State|3.7|42.3586466|-71.057326||1167|-71.118956|42.373362|3.1|42.3747715|-71.0290294|638|641|-71.0571914|42.3586696
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:30:00-05:00|Maverick|4.9|42.3691186|-71.0395296||1692|-71.118956|42.373362|1.4|42.3747715|-71.0290294|294|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:30:00-05:00|Government Center|3.6|42.3597135|-71.0591799||1063|-71.118956|42.373362|2.9|42.3747715|-71.0290294|487|531|-71.0597895|42.3596291
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:30:00-05:00|Airport Station|5.6|42.374262|-71.030395||1812|-71.118956|42.373362|0.6|42.3747715|-71.0290294|106|108|-71.0305389|42.3745164
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:30:00-05:00|Aquarium|4|42.3597918|-71.0515702||1548|-71.118956|42.373362|3.1|42.3747715|-71.0290294|612|669|-71.0515464|42.3596586
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 19:40:00-05:00||10.7|42.3747715|-71.0290294|1525|1542|-71.1191387|42.3736294|||||||
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:40:00-05:00||5.6|42.374262|-71.030395||1930|-71.118956|42.373362|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:40:00-05:00||5.6|42.374262|-71.030395||1930|-71.118956|42.373362|||||||
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:40:00-05:00|Kendall|2.3|42.3623895|-71.0862031|622|702|-71.1191387|42.3736294|3.7|42.374262|-71.030395||1334|-71.0862248|42.3622401
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|imperial|eastern|2017-04-07 19:40:00-05:00|Charles/MGH|2.9|42.3611521|-71.070619|789|852|-71.1191387|42.3736294|2.7|42.374262|-71.030395||1055|-71.0705298|42.3611271
